pollId,oldWinner,newWinner,sameWinner,optionId,optionValue,roundsOld,roundsNew,firstChoiceOld,firstChoiceNew,transferOld,transferNew,optionIsWinnerOld,optionIsWinnerNew,optionWasEliminatedOld,optionWasEliminatedNew,numVotersOld,numVotersNew,totalMkrParticipationOld,totalMkrParticipationNew
282,,,true,2,"21% - up to 21,627 MKR and 50,000 DAI",1,1,,,,,,,,,0,0,0,0
282,,,true,3,"18% - up to 18,216 MKR and 50,000 DAI",1,1,,,,,,,,,0,0,0,0
282,,,true,4,"15% - up to 14,871 MKR and 50,000 DAI",1,1,,,,,,,,,0,0,0,0
282,,,true,5,"12% - up to 11,691 MKR and 50,000 DAI",1,1,,,,,,,,,0,0,0,0
282,,,true,6,"9% - up to 5,592 MKR and 50,000 DAI",1,1,,,,,,,,,0,0,0,0
282,,,true,7,"6% - up to 2,748 MKR and 50,000 DAI",1,1,,,,,,,,,0,0,0,0
282,,,true,8,"3% - up to 917 MKR and 50,000 DAI",1,1,,,,,,,,,0,0,0,0
282,,,true,9,0% (oppose vault compensation) - 0 MKR and 0 DAI,1,1,,,,,,,,,0,0,0,0
282,,,true,10,Oppose current compensation plan (support vault compensation) 0 MKR and 0 DAI,1,1,,,,,,,,,0,0,0,0
295,10,10,true,0,Abstain,1,1,,,,,,,,,11,11,21706.436658212455199372,21706.436658212455199372
295,10,10,true,1,-6,1,1,5,5,0,0,false,false,false,false,11,11,21706.436658212455199372,21706.436658212455199372
295,10,10,true,2,-4,1,1,,,,,,,,,11,11,21706.436658212455199372,21706.436658212455199372
295,10,10,true,3,-3,1,1,,,,,,,,,11,11,21706.436658212455199372,21706.436658212455199372
295,10,10,true,4,-2.5,1,1,,,,,,,,,11,11,21706.436658212455199372,21706.436658212455199372
295,10,10,true,5,-2.25,1,1,,,,,,,,,11,11,21706.436658212455199372,21706.436658212455199372
295,10,10,true,6,-2,1,1,3203.265764012521048943,3203.265764012521048943,0,0,false,false,false,false,11,11,21706.436658212455199372,21706.436658212455199372
295,10,10,true,7,-1.75,1,1,12.506817044708051127,12.506817044708051127,0,0,false,false,false,false,11,11,21706.436658212455199372,21706.436658212455199372
295,10,10,true,8,-1.5,1,1,,,,,,,,,11,11,21706.436658212455199372,21706.436658212455199372
295,10,10,true,9,-1,1,1,,,,,,,,,11,11,21706.436658212455199372,21706.436658212455199372
295,10,10,true,10,0,1,1,18485.664077155226099302,18485.664077155226099302,0,0,true,true,false,false,11,11,21706.436658212455199372,21706.436658212455199372
295,10,10,true,11,2,1,1,,,,,,,,,11,11,21706.436658212455199372,21706.436658212455199372
297,6,6,true,0,Abstain,1,1,,,,,,,,,17,17,62830.730593957591608776,62830.730593957591608776
297,6,6,true,1,No Change,1,1,18687.435712524290093745,18687.435712524290093745,0,0,false,false,false,false,17,17,62830.730593957591608776,62830.730593957591608776
297,6,6,true,2,105%,1,1,,,,,,,,,17,17,62830.730593957591608776,62830.730593957591608776
297,6,6,true,3,104%,1,1,,,,,,,,,17,17,62830.730593957591608776,62830.730593957591608776
297,6,6,true,4,103%,1,1,587.590539574071037502,587.590539574071037502,0,0,false,false,false,false,17,17,62830.730593957591608776,62830.730593957591608776
297,6,6,true,5,102%,1,1,14.406817049088377244,14.406817049088377244,0,0,false,false,false,false,17,17,62830.730593957591608776,62830.730593957591608776
297,6,6,true,6,101%,1,1,43541.297524810142100285,43541.297524810142100285,0,0,true,true,false,false,17,17,62830.730593957591608776,62830.730593957591608776
281,6,6,true,0,Abstain,1,1,,,,,,,,,11,11,5086.579920994674856943,5086.579920994674856943
281,6,6,true,1,-6,1,1,810.987021544353276997,810.987021544353276997,0,0,false,false,false,false,11,11,5086.579920994674856943,5086.579920994674856943
281,6,6,true,2,-4,1,1,,,,,,,,,11,11,5086.579920994674856943,5086.579920994674856943
281,6,6,true,3,-3,1,1,1103.185059420657380025,1103.185059420657380025,0,0,false,false,false,false,11,11,5086.579920994674856943,5086.579920994674856943
281,6,6,true,4,-2.5,1,1,,,,,,,,,11,11,5086.579920994674856943,5086.579920994674856943
281,6,6,true,5,-2.25,1,1,,,,,,,,,11,11,5086.579920994674856943,5086.579920994674856943
281,6,6,true,6,-2,1,1,3172.407840029664199921,3172.407840029664199921,0,0,true,true,false,false,11,11,5086.579920994674856943,5086.579920994674856943
281,6,6,true,7,-1.75,1,1,,,,,,,,,11,11,5086.579920994674856943,5086.579920994674856943
281,6,6,true,8,-1.5,1,1,,,,,,,,,11,11,5086.579920994674856943,5086.579920994674856943
281,6,6,true,9,-1,1,1,,,,,,,,,11,11,5086.579920994674856943,5086.579920994674856943
281,6,6,true,10,0,1,1,,,,,,,,,11,11,5086.579920994674856943,5086.579920994674856943
281,6,6,true,11,2,1,1,,,,,,,,,11,11,5086.579920994674856943,5086.579920994674856943
279,11,11,true,0,Abstain,1,1,,,,,,,,,11,11,17229.424512617151279686,17229.424512617151279686
279,11,11,true,1,-10,1,1,,,,,,,,,11,11,17229.424512617151279686,17229.424512617151279686
279,11,11,true,2,-8,1,1,8.001022980575822677,8.001022980575822677,0,0,false,false,false,false,11,11,17229.424512617151279686,17229.424512617151279686
279,11,11,true,3,-7,1,1,,,,,,,,,11,11,17229.424512617151279686,17229.424512617151279686
279,11,11,true,4,-6.5,1,1,,,,,,,,,11,11,17229.424512617151279686,17229.424512617151279686
279,11,11,true,5,-6.25,1,1,,,,,,,,,11,11,17229.424512617151279686,17229.424512617151279686
279,11,11,true,6,-6,1,1,,,,,,,,,11,11,17229.424512617151279686,17229.424512617151279686
279,11,11,true,7,-5.75,1,1,,,,,,,,,11,11,17229.424512617151279686,17229.424512617151279686
279,11,11,true,8,-5.5,1,1,584.490198555762476433,584.490198555762476433,0,0,false,false,false,false,11,11,17229.424512617151279686,17229.424512617151279686
279,11,11,true,9,-5,1,1,,,,,,,,,11,11,17229.424512617151279686,17229.424512617151279686
279,11,11,true,10,-4,1,1,162.000000002462751934,162.000000002462751934,0,0,false,false,false,false,11,11,17229.424512617151279686,17229.424512617151279686
279,11,11,true,11,-2,1,1,16474.933291078350228642,16474.933291078350228642,0,0,true,true,false,false,11,11,17229.424512617151279686,17229.424512617151279686
273,2,2,true,0,Abstain,1,1,,,,,,,,,5,5,17822.825425922403540616,17822.825425922403540616
273,2,2,true,1,-8,1,1,,,,,,,,,5,5,17822.825425922403540616,17822.825425922403540616
273,2,2,true,2,-6,1,1,17813.418608873315163372,17813.418608873315163372,0,0,true,true,false,false,5,5,17822.825425922403540616,17822.825425922403540616
273,2,2,true,3,-5,1,1,,,,,,,,,5,5,17822.825425922403540616,17822.825425922403540616
273,2,2,true,4,-4.5,1,1,,,,,,,,,5,5,17822.825425922403540616,17822.825425922403540616
273,2,2,true,5,-4.25,1,1,,,,,,,,,5,5,17822.825425922403540616,17822.825425922403540616
273,2,2,true,6,-4,1,1,,,,,,,,,5,5,17822.825425922403540616,17822.825425922403540616
273,2,2,true,7,-3.75,1,1,,,,,,,,,5,5,17822.825425922403540616,17822.825425922403540616
273,2,2,true,8,-3.5,1,1,,,,,,,,,5,5,17822.825425922403540616,17822.825425922403540616
273,2,2,true,9,-3,1,1,,,,,,,,,5,5,17822.825425922403540616,17822.825425922403540616
273,2,2,true,10,-2,1,1,9.406817049088377244,9.406817049088377244,0,0,false,false,false,false,5,5,17822.825425922403540616,17822.825425922403540616
273,2,2,true,11,0,1,1,,,,,,,,,5,5,17822.825425922403540616,17822.825425922403540616
258,10,10,true,0,Abstain,1,1,,,,,,,,,8,8,3641.084803779010517113,3641.084803779010517113
258,10,10,true,1,-10,1,1,,,,,,,,,8,8,3641.084803779010517113,3641.084803779010517113
258,10,10,true,2,-8,1,1,,,,,,,,,8,8,3641.084803779010517113,3641.084803779010517113
258,10,10,true,3,-7,1,1,,,,,,,,,8,8,3641.084803779010517113,3641.084803779010517113
258,10,10,true,4,-6.5,1,1,,,,,,,,,8,8,3641.084803779010517113,3641.084803779010517113
258,10,10,true,5,-6.25,1,1,,,,,,,,,8,8,3641.084803779010517113,3641.084803779010517113
258,10,10,true,6,-6,1,1,,,,,,,,,8,8,3641.084803779010517113,3641.084803779010517113
258,10,10,true,7,-5.75,1,1,,,,,,,,,8,8,3641.084803779010517113,3641.084803779010517113
258,10,10,true,8,-5.5,1,1,,,,,,,,,8,8,3641.084803779010517113,3641.084803779010517113
258,10,10,true,9,-5,1,1,,,,,,,,,8,8,3641.084803779010517113,3641.084803779010517113
258,10,10,true,10,-4,1,1,3000.99286519796416652,3000.99286519796416652,0,0,true,true,false,false,8,8,3641.084803779010517113,3641.084803779010517113
258,10,10,true,11,-2,1,1,640.091938581046350593,640.091938581046350593,0,0,false,false,false,false,8,8,3641.084803779010517113,3641.084803779010517113
249,2,2,true,0,Abstain,1,1,,,,,,,,,7,7,17321.288474323230657831,17321.288474323230657831
249,2,2,true,1,-8,1,1,5,5,0,0,false,false,false,false,7,7,17321.288474323230657831,17321.288474323230657831
249,2,2,true,2,-6,1,1,17063.927387334514112328,17063.927387334514112328,0,0,true,true,false,false,7,7,17321.288474323230657831,17321.288474323230657831
249,2,2,true,3,-5,1,1,,,,,,,,,7,7,17321.288474323230657831,17321.288474323230657831
249,2,2,true,4,-4.5,1,1,,,,,,,,,7,7,17321.288474323230657831,17321.288474323230657831
249,2,2,true,5,-4.25,1,1,,,,,,,,,7,7,17321.288474323230657831,17321.288474323230657831
249,2,2,true,6,-4,1,1,203.265764012521048943,203.265764012521048943,0,0,false,false,false,false,7,7,17321.288474323230657831,17321.288474323230657831
249,2,2,true,7,-3.75,1,1,,,,,,,,,7,7,17321.288474323230657831,17321.288474323230657831
249,2,2,true,8,-3.5,1,1,,,,,,,,,7,7,17321.288474323230657831,17321.288474323230657831
249,2,2,true,9,-3,1,1,,,,,,,,,7,7,17321.288474323230657831,17321.288474323230657831
249,2,2,true,10,-2,1,1,43.084922980575822677,43.084922980575822677,0,0,false,false,false,false,7,7,17321.288474323230657831,17321.288474323230657831
249,2,2,true,11,0,1,1,6.010399995619673883,6.010399995619673883,0,0,false,false,false,false,7,7,17321.288474323230657831,17321.288474323230657831
248,6,6,true,0,Abstain,1,1,,,,,,,,,12,12,259.748629054015498843,259.748629054015498843
248,6,6,true,1,-8,1,1,5,5,0,0,false,false,false,false,12,12,259.748629054015498843,259.748629054015498843
248,6,6,true,2,-6,1,1,2.04328226876529185,2.04328226876529185,0,0,false,false,false,false,12,12,259.748629054015498843,259.748629054015498843
248,6,6,true,3,-5,1,1,,,,,,,,,12,12,259.748629054015498843,259.748629054015498843
248,6,6,true,4,-4.5,1,1,10.364071220947058516,10.364071220947058516,0,0,false,false,false,false,12,12,259.748629054015498843,259.748629054015498843
248,6,6,true,5,-4.25,1,1,,,,,,,,,12,12,259.748629054015498843,259.748629054015498843
248,6,6,true,6,-4,1,1,232.801776855807152394,232.801776855807152394,0,0,true,true,false,false,12,12,259.748629054015498843,259.748629054015498843
248,6,6,true,7,-3.75,1,1,,,,,,,,,12,12,259.748629054015498843,259.748629054015498843
248,6,6,true,8,-3.5,1,1,,,,,,,,,12,12,259.748629054015498843,259.748629054015498843
248,6,6,true,9,-3,1,1,9.406817049088377244,9.406817049088377244,0,0,false,false,false,false,12,12,259.748629054015498843,259.748629054015498843
248,6,6,true,10,-2,1,1,0.099330178566788563,0.099330178566788563,0,0,false,false,false,false,12,12,259.748629054015498843,259.748629054015498843
248,6,6,true,11,0,1,1,0.033351480840830276,0.033351480840830276,0,0,false,false,false,false,12,12,259.748629054015498843,259.748629054015498843
244,1,1,true,0,Abstain,1,1,,,,,,,,,23,23,93933.566082115573242067,93933.566082115573242067
244,1,1,true,1,-4,1,1,54431.66441039203706077,54431.66441039203706077,0,0,true,true,false,false,23,23,93933.566082115573242067,93933.566082115573242067
244,1,1,true,2,-2,1,1,18776.113335315227783998,18776.113335315227783998,0,0,false,false,false,false,23,23,93933.566082115573242067,93933.566082115573242067
244,1,1,true,3,-1,1,1,,,,,,,,,23,23,93933.566082115573242067,93933.566082115573242067
244,1,1,true,4,-0.5,1,1,587.49122153633829911,587.49122153633829911,0,0,false,false,false,false,23,23,93933.566082115573242067,93933.566082115573242067
244,1,1,true,5,-0.25,1,1,4,4,0,0,false,false,false,false,23,23,93933.566082115573242067,93933.566082115573242067
244,1,1,true,6,0,1,1,20124.263228476350424306,20124.263228476350424306,0,0,false,false,false,false,23,23,93933.566082115573242067,93933.566082115573242067
244,1,1,true,7,0.25,1,1,4.789298895619673883,4.789298895619673883,0,0,false,false,false,false,23,23,93933.566082115573242067,93933.566082115573242067
244,1,1,true,8,0.5,1,1,,,,,,,,,23,23,93933.566082115573242067,93933.566082115573242067
244,1,1,true,9,1,1,1,5.2445875,5.2445875,0,0,false,false,false,false,23,23,93933.566082115573242067,93933.566082115573242067
244,1,1,true,10,2,1,1,,,,,,,,,23,23,93933.566082115573242067,93933.566082115573242067
244,1,1,true,11,4,1,1,,,,,,,,,23,23,93933.566082115573242067,93933.566082115573242067
240,6,6,true,0,Abstain,1,1,,,,,,,,,13,13,36657.121876548567072667,36657.121876548567072667
240,6,6,true,1,-4,1,1,,,,,,,,,13,13,36657.121876548567072667,36657.121876548567072667
240,6,6,true,2,-2,1,1,,,,,,,,,13,13,36657.121876548567072667,36657.121876548567072667
240,6,6,true,3,-1,1,1,921.978470921370875176,921.978470921370875176,0,0,false,false,false,false,13,13,36657.121876548567072667,36657.121876548567072667
240,6,6,true,4,-0.5,1,1,,,,,,,,,13,13,36657.121876548567072667,36657.121876548567072667
240,6,6,true,5,-0.25,1,1,,,,,,,,,13,13,36657.121876548567072667,36657.121876548567072667
240,6,6,true,6,0,1,1,35732.043405631576523608,35732.043405631576523608,0,0,true,true,false,false,13,13,36657.121876548567072667,36657.121876548567072667
240,6,6,true,7,0.25,1,1,3.099999995619673883,3.099999995619673883,0,0,false,false,false,false,13,13,36657.121876548567072667,36657.121876548567072667
240,6,6,true,8,0.5,1,1,,,,,,,,,13,13,36657.121876548567072667,36657.121876548567072667
240,6,6,true,9,1,1,1,,,,,,,,,13,13,36657.121876548567072667,36657.121876548567072667
240,6,6,true,10,2,1,1,,,,,,,,,13,13,36657.121876548567072667,36657.121876548567072667
240,6,6,true,11,4,1,1,,,,,,,,,13,13,36657.121876548567072667,36657.121876548567072667
241,1,1,true,0,Abstain,1,1,,,,,,,,,15,15,37365.306808098572202743,37365.306808098572202743
241,1,1,true,1,0,1,1,37318.719686588572202743,37318.719686588572202743,0,0,true,true,false,false,15,15,37365.306808098572202743,37365.306808098572202743
241,1,1,true,2,0.25,1,1,40.0839,40.0839,0,0,false,false,false,false,15,15,37365.306808098572202743,37365.306808098572202743
241,1,1,true,3,0.5,1,1,,,,,,,,,15,15,37365.306808098572202743,37365.306808098572202743
241,1,1,true,4,1,1,1,,,,,,,,,15,15,37365.306808098572202743,37365.306808098572202743
241,1,1,true,5,2,1,1,,,,,,,,,15,15,37365.306808098572202743,37365.306808098572202743
241,1,1,true,6,4,1,1,6.50322151,6.50322151,0,0,false,false,false,false,15,15,37365.306808098572202743,37365.306808098572202743
219,6,6,true,0,Abstain,1,1,,,,,,,,,10,10,21192.267733061357726986,21192.267733061357726986
219,6,6,true,1,-4,1,1,,,,,,,,,10,10,21192.267733061357726986,21192.267733061357726986
219,6,6,true,2,-2,1,1,,,,,,,,,10,10,21192.267733061357726986,21192.267733061357726986
219,6,6,true,3,-1,1,1,322.926341110913307452,322.926341110913307452,0,0,false,false,false,false,10,10,21192.267733061357726986,21192.267733061357726986
219,6,6,true,4,-0.5,1,1,,,,,,,,,10,10,21192.267733061357726986,21192.267733061357726986
219,6,6,true,5,-0.25,1,1,,,,,,,,,10,10,21192.267733061357726986,21192.267733061357726986
219,6,6,true,6,0,1,1,17818.781657111223647277,17818.781657111223647277,0,0,true,true,false,false,10,10,21192.267733061357726986,21192.267733061357726986
219,6,6,true,7,0.25,1,1,43.183899995619673883,43.183899995619673883,0,0,false,false,false,false,10,10,21192.267733061357726986,21192.267733061357726986
219,6,6,true,8,0.5,1,1,3000,3000,0,0,false,false,false,false,10,10,21192.267733061357726986,21192.267733061357726986
219,6,6,true,9,1,1,1,,,,,,,,,10,10,21192.267733061357726986,21192.267733061357726986
219,6,6,true,10,2,1,1,,,,,,,,,10,10,21192.267733061357726986,21192.267733061357726986
219,6,6,true,11,4,1,1,7.375834843601098374,7.375834843601098374,0,0,false,false,false,false,10,10,21192.267733061357726986,21192.267733061357726986
217,6,6,true,0,Abstain,1,1,,,,,,,,,13,13,37203.091542986646012368,37203.091542986646012368
217,6,6,true,1,-4,1,1,,,,,,,,,13,13,37203.091542986646012368,37203.091542986646012368
217,6,6,true,2,-2,1,1,,,,,,,,,13,13,37203.091542986646012368,37203.091542986646012368
217,6,6,true,3,-1,1,1,,,,,,,,,13,13,37203.091542986646012368,37203.091542986646012368
217,6,6,true,4,-0.5,1,1,0.004908153322247669,0.004908153322247669,0,0,false,false,false,false,13,13,37203.091542986646012368,37203.091542986646012368
217,6,6,true,5,-0.25,1,1,,,,,,,,,13,13,37203.091542986646012368,37203.091542986646012368
217,6,6,true,6,0,1,1,37192.702563612376706183,37192.702563612376706183,0,0,true,true,false,false,13,13,37203.091542986646012368,37203.091542986646012368
217,6,6,true,7,0.25,1,1,10.364071220947058516,10.364071220947058516,0,0,false,false,false,false,13,13,37203.091542986646012368,37203.091542986646012368
217,6,6,true,8,0.5,1,1,,,,,,,,,13,13,37203.091542986646012368,37203.091542986646012368
217,6,6,true,9,1,1,1,0.02,0.02,0,0,false,false,false,false,13,13,37203.091542986646012368,37203.091542986646012368
217,6,6,true,10,2,1,1,,,,,,,,,13,13,37203.091542986646012368,37203.091542986646012368
217,6,6,true,11,4,1,1,,,,,,,,,13,13,37203.091542986646012368,37203.091542986646012368
218,1,1,true,0,Abstain,1,1,0.195889062238882034,0,0,0,false,false,false,false,10,10,18884.620733104194922123,18884.424844041956040089
218,1,1,true,1,0,1,1,18649.609859335947096487,18649.609859335947096487,0,0,true,true,false,false,10,10,18884.620733104194922123,18884.424844041956040089
218,1,1,true,2,0.25,1,1,40.0839,40.0839,0,0,false,false,false,false,10,10,18884.620733104194922123,18884.424844041956040089
218,1,1,true,3,0.5,1,1,64.335841141836311978,64.335841141836311978,0,0,false,false,false,false,10,10,18884.620733104194922123,18884.424844041956040089
218,1,1,true,4,0.75,1,1,,,,,,,,,10,10,18884.620733104194922123,18884.424844041956040089
218,1,1,true,5,1.25,1,1,,,,,,,,,10,10,18884.620733104194922123,18884.424844041956040089
218,1,1,true,6,2.25,1,1,,,,,,,,,10,10,18884.620733104194922123,18884.424844041956040089
218,1,1,true,7,4.25,1,1,130.395243564172631624,130.395243564172631624,0,0,false,false,false,false,10,10,18884.620733104194922123,18884.424844041956040089
215,5,5,true,0,Abstain,1,1,0.024997247572090956,0,0,0,false,false,false,false,14,14,21206.085982155503422381,21206.060984907931331425
215,5,5,true,1,-3.75,1,1,,,,,,,,,14,14,21206.085982155503422381,21206.060984907931331425
215,5,5,true,2,-1.75,1,1,,,,,,,,,14,14,21206.085982155503422381,21206.060984907931331425
215,5,5,true,3,-0.75,1,1,,,,,,,,,14,14,21206.085982155503422381,21206.060984907931331425
215,5,5,true,4,-0.25,1,1,,,,,,,,,14,14,21206.085982155503422381,21206.060984907931331425
215,5,5,true,5,0,1,1,18105.911728161111359313,18105.911728161111359313,0,0,true,true,false,false,14,14,21206.085982155503422381,21206.060984907931331425
215,5,5,true,6,0.25,1,1,50.1492894654518001,50.1492894654518001,0,0,false,false,false,false,14,14,21206.085982155503422381,21206.060984907931331425
215,5,5,true,7,0.5,1,1,3049.999967281368172012,3049.999967281368172012,0,0,false,false,false,false,14,14,21206.085982155503422381,21206.060984907931331425
215,5,5,true,8,0.75,1,1,,,,,,,,,14,14,21206.085982155503422381,21206.060984907931331425
215,5,5,true,9,1.25,1,1,,,,,,,,,14,14,21206.085982155503422381,21206.060984907931331425
215,5,5,true,10,2.25,1,1,,,,,,,,,14,14,21206.085982155503422381,21206.060984907931331425
215,5,5,true,11,4.25,1,1,,,,,,,,,14,14,21206.085982155503422381,21206.060984907931331425
206,7,7,true,0,Abstain,1,1,,,,,,,,,12,12,37193.420935623681145066,37193.420935623681145066
206,7,7,true,1,-4,1,1,,,,,,,,,12,12,37193.420935623681145066,37193.420935623681145066
206,7,7,true,2,-2,1,1,,,,,,,,,12,12,37193.420935623681145066,37193.420935623681145066
206,7,7,true,3,-1,1,1,,,,,,,,,12,12,37193.420935623681145066,37193.420935623681145066
206,7,7,true,4,-0.5,1,1,,,,,,,,,12,12,37193.420935623681145066,37193.420935623681145066
206,7,7,true,5,-0.25,1,1,,,,,,,,,12,12,37193.420935623681145066,37193.420935623681145066
206,7,7,true,6,0,1,1,17486.176687251888313365,17486.176687251888313365,0,0,false,false,false,false,12,12,37193.420935623681145066,37193.420935623681145066
206,7,7,true,7,0.25,1,1,19707.244248371792831701,19707.244248371792831701,0,0,true,true,false,false,12,12,37193.420935623681145066,37193.420935623681145066
206,7,7,true,8,0.5,1,1,,,,,,,,,12,12,37193.420935623681145066,37193.420935623681145066
206,7,7,true,9,1,1,1,,,,,,,,,12,12,37193.420935623681145066,37193.420935623681145066
206,7,7,true,10,2,1,1,,,,,,,,,12,12,37193.420935623681145066,37193.420935623681145066
206,7,7,true,11,4,1,1,,,,,,,,,12,12,37193.420935623681145066,37193.420935623681145066
207,2,2,true,0,Abstain,1,1,,,,,,,,,14,14,37197.432935623681147193,37197.432935623681147193
207,2,2,true,1,0,1,1,17477.335425919940788682,17477.335425919940788682,0,0,false,false,false,false,14,14,37197.432935623681147193,37197.432935623681147193
207,2,2,true,2,0.25,1,1,19707.244248371792831701,19707.244248371792831701,0,0,true,true,false,false,14,14,37197.432935623681147193,37197.432935623681147193
207,2,2,true,3,0.5,1,1,8.841261331947524683,8.841261331947524683,0,0,false,false,false,false,14,14,37197.432935623681147193,37197.432935623681147193
207,2,2,true,4,1,1,1,,,,,,,,,14,14,37197.432935623681147193,37197.432935623681147193
207,2,2,true,5,2,1,1,4.012000000000002127,4.012000000000002127,0,0,false,false,false,false,14,14,37197.432935623681147193,37197.432935623681147193
207,2,2,true,6,4,1,1,,,,,,,,,14,14,37197.432935623681147193,37197.432935623681147193
194,6,6,true,0,Abstain,1,1,,,,,,,,,15,15,8856.701422245593587749,8856.701422245593587749
194,6,6,true,1,-4,1,1,,,,,,,,,15,15,8856.701422245593587749,8856.701422245593587749
194,6,6,true,2,-2,1,1,,,,,,,,,15,15,8856.701422245593587749,8856.701422245593587749
194,6,6,true,3,-1,1,1,0.5,0.5,0,0,false,false,false,false,15,15,8856.701422245593587749,8856.701422245593587749
194,6,6,true,4,-0.5,1,1,,,,,,,,,15,15,8856.701422245593587749,8856.701422245593587749
194,6,6,true,5,-0.25,1,1,,,,,,,,,15,15,8856.701422245593587749,8856.701422245593587749
194,6,6,true,6,0,1,1,7368.803504148635645171,7368.803504148635645171,0,0,true,true,false,false,15,15,8856.701422245593587749,8856.701422245593587749
194,6,6,true,7,0.25,1,1,1442.464071216566732399,1442.464071216566732399,0,0,false,false,false,false,15,15,8856.701422245593587749,8856.701422245593587749
194,6,6,true,8,0.5,1,1,40.0839,40.0839,0,0,false,false,false,false,15,15,8856.701422245593587749,8856.701422245593587749
194,6,6,true,9,1,1,1,4.849946880391210179,4.849946880391210179,0,0,false,false,false,false,15,15,8856.701422245593587749,8856.701422245593587749
194,6,6,true,10,2,1,1,,,,,,,,,15,15,8856.701422245593587749,8856.701422245593587749
194,6,6,true,11,4,1,1,,,,,,,,,15,15,8856.701422245593587749,8856.701422245593587749
185,9,9,true,0,Abstain,1,1,,,,,,,,,28,28,41860.822033534747500753,41860.822033534747500753
185,9,9,true,1,-4,1,1,,,,,,,,,28,28,41860.822033534747500753,41860.822033534747500753
185,9,9,true,2,-2,1,1,,,,,,,,,28,28,41860.822033534747500753,41860.822033534747500753
185,9,9,true,3,-1,1,1,,,,,,,,,28,28,41860.822033534747500753,41860.822033534747500753
185,9,9,true,4,-0.5,1,1,,,,,,,,,28,28,41860.822033534747500753,41860.822033534747500753
185,9,9,true,5,-0.25,1,1,,,,,,,,,28,28,41860.822033534747500753,41860.822033534747500753
185,9,9,true,6,0,1,1,20599.275173322670543653,20599.275173322670543653,0,0,false,false,false,false,28,28,41860.822033534747500753,41860.822033534747500753
185,9,9,true,7,0.25,1,1,23.668586827939416678,23.668586827939416678,0,0,false,false,false,false,28,28,41860.822033534747500753,41860.822033534747500753
185,9,9,true,8,0.5,1,1,43.183899995619673883,43.183899995619673883,0,0,false,false,false,false,28,28,41860.822033534747500753,41860.822033534747500753
185,9,9,true,9,1,1,1,21194.694373388517866539,21194.694373388517866539,0,0,true,true,false,false,28,28,41860.822033534747500753,41860.822033534747500753
185,9,9,true,10,2,1,1,,,,,,,,,28,28,41860.822033534747500753,41860.822033534747500753
185,9,9,true,11,4,1,1,,,,,,,,,28,28,41860.822033534747500753,41860.822033534747500753
186,1,1,true,0,Abstain,1,1,0.504694697407409052,0,0,0,false,false,false,false,22,22,36795.460653452089997979,36794.955958754682588927
186,1,1,true,1,0,1,1,20368.987530929113592783,20368.987530929113592783,0,0,true,true,false,false,22,22,36795.460653452089997979,36794.955958754682588927
186,1,1,true,2,0.25,1,1,16417.127166493621471461,16417.127166493621471461,0,0,false,false,false,false,22,22,36795.460653452089997979,36794.955958754682588927
186,1,1,true,3,0.5,1,1,,,,,,,,,22,22,36795.460653452089997979,36794.955958754682588927
186,1,1,true,4,1,1,1,,,,,,,,,22,22,36795.460653452089997979,36794.955958754682588927
186,1,1,true,5,2,1,1,,,,,,,,,22,22,36795.460653452089997979,36794.955958754682588927
186,1,1,true,6,4,1,1,8.841261331947524683,8.841261331947524683,0,0,false,false,false,false,22,22,36795.460653452089997979,36794.955958754682588927
181,6,6,true,0,Abstain,1,1,,,,,,,,,23,23,36142.835424651939370652,36142.835424651939370652
181,6,6,true,1,-4,1,1,,,,,,,,,23,23,36142.835424651939370652,36142.835424651939370652
181,6,6,true,2,-2,1,1,,,,,,,,,23,23,36142.835424651939370652,36142.835424651939370652
181,6,6,true,3,-1,1,1,,,,,,,,,23,23,36142.835424651939370652,36142.835424651939370652
181,6,6,true,4,-0.5,1,1,,,,,,,,,23,23,36142.835424651939370652,36142.835424651939370652
181,6,6,true,5,-0.25,1,1,,,,,,,,,23,23,36142.835424651939370652,36142.835424651939370652
181,6,6,true,6,0,1,1,19350.752554675531409386,19350.752554675531409386,0,0,true,true,false,false,23,23,36142.835424651939370652,36142.835424651939370652
181,6,6,true,7,0.25,1,1,,,,,,,,,23,23,36142.835424651939370652,36142.835424651939370652
181,6,6,true,8,0.5,1,1,,,,,,,,,23,23,36142.835424651939370652,36142.835424651939370652
181,6,6,true,9,1,1,1,16792.082869976407961266,16792.082869976407961266,0,0,false,false,false,false,23,23,36142.835424651939370652,36142.835424651939370652
181,6,6,true,10,2,1,1,,,,,,,,,23,23,36142.835424651939370652,36142.835424651939370652
181,6,6,true,11,4,1,1,,,,,,,,,23,23,36142.835424651939370652,36142.835424651939370652
178,1,1,true,0,Abstain,1,1,,,,,,,,,16,16,22468.295599955537901349,22468.295599955537901349
178,1,1,true,1,0,1,1,17742.470122738442703638,17742.470122738442703638,0,0,true,true,false,false,16,16,22468.295599955537901349,22468.295599955537901349
178,1,1,true,2,0.25,1,1,4719.4510975323987455,4719.4510975323987455,0,0,false,false,false,false,16,16,22468.295599955537901349,22468.295599955537901349
178,1,1,true,3,0.5,1,1,,,,,,,,,16,16,22468.295599955537901349,22468.295599955537901349
178,1,1,true,4,0.75,1,1,,,,,,,,,16,16,22468.295599955537901349,22468.295599955537901349
